score_start,score_end,window_start,n_kept,n_constraints,n_groups,oos_pooled_r2,is_pooled_r2,rank_spearman,sign_agree,topdecile_hit,coverage,sf_stability,sf_stability_proj,group_churn,window_days,refit_days,ridge_lambda,std_floor,min_binding_hours,rho_min
2026-02-26 00:00:00+00:00,2026-03-05 00:00:00+00:00,2025-07-01 00:00:00+00:00,2146,3572,,0.8896586472086236,0.998139169295407,0.8553989875239132,0.9678263714690806,0.7797619047619048,0.9431844262751204,0.4858408435627345,,,240,7,1.0,100.0,5,ungrouped
2026-03-05 00:00:00+00:00,2026-03-12 00:00:00+00:00,2025-07-08 00:00:00+00:00,2167,3618,,0.8161081632017059,0.9980543947835868,0.8874729492004659,0.9447880069313069,0.6973114169215086,0.9804602830032376,0.4902984226693448,,,240,7,1.0,100.0,5,ungrouped
2026-03-12 00:00:00+00:00,2026-03-19 00:00:00+00:00,2025-07-15 00:00:00+00:00,2194,3672,,0.8060793361757579,0.9980403152727862,0.835525247764876,0.9337904085257549,0.7604849279161205,0.8299009349322,0.5036275213192313,,,240,7,1.0,100.0,5,ungrouped
2026-03-19 00:00:00+00:00,2026-03-26 00:00:00+00:00,2025-07-22 00:00:00+00:00,2211,3711,,0.7046058845373566,0.9979984091202742,0.8697609875609434,0.9296933328681576,0.7550786369593709,0.9536290197045343,0.5215771660925326,,,240,7,1.0,100.0,5,ungrouped
2026-03-26 00:00:00+00:00,2026-04-02 00:00:00+00:00,2025-07-29 00:00:00+00:00,2242,3789,,0.9256055395173102,0.9979310501870997,0.9465783975923763,0.9811441772625502,0.7515290519877675,0.9535524788754143,0.5381745078052982,,,240,7,1.0,100.0,5,ungrouped
2026-04-02 00:00:00+00:00,2026-04-09 00:00:00+00:00,2025-08-05 00:00:00+00:00,2263,3820,,0.9053999319228841,0.9979289104005878,0.8751460856063529,0.9555981872271805,0.7389143730886849,0.9534501797749998,0.5584018580802311,,,240,7,1.0,100.0,5,ungrouped
2026-04-09 00:00:00+00:00,2026-04-16 00:00:00+00:00,2025-08-12 00:00:00+00:00,2289,3875,,0.3661259115363509,0.9978552273704204,0.652556947962674,0.8317635615235881,0.36609873307121016,0.5510938268353243,0.5814009246140651,,,240,7,1.0,100.0,5,ungrouped
2026-04-16 00:00:00+00:00,2026-04-23 00:00:00+00:00,2025-08-19 00:00:00+00:00,2313,3913,,0.8244677419756777,0.9978037340151229,0.8597440145538853,0.9623569378711396,0.7767038007863696,0.9592884164168192,0.5902395042045606,,,240,7,1.0,100.0,5,ungrouped
2026-04-23 00:00:00+00:00,2026-04-30 00:00:00+00:00,2025-08-26 00:00:00+00:00,2323,3915,,0.7615115480716363,0.9977395001633637,0.8914910339547991,0.933963383042341,0.7433923110528615,0.7695037734521869,0.6133703574800149,,,240,7,1.0,100.0,5,ungrouped
2026-04-30 00:00:00+00:00,2026-05-07 00:00:00+00:00,2025-09-02 00:00:00+00:00,2373,3971,,0.6026896794577254,0.9977076642329482,0.8135207284788576,0.8423247100091681,0.7520130863020771,0.9221512604373411,0.6142210782549371,,,240,7,1.0,100.0,5,ungrouped
2026-05-07 00:00:00+00:00,2026-05-14 00:00:00+00:00,2025-09-09 00:00:00+00:00,2373,3977,,0.47612224061324515,0.9976661494794872,0.8922675022827024,0.9644435013905834,0.7537878787878789,0.8928449720647351,0.6126998656370279,,,240,7,1.0,100.0,5,ungrouped
2026-05-14 00:00:00+00:00,2026-05-21 00:00:00+00:00,2025-09-16 00:00:00+00:00,2380,3974,,0.6224848974857244,0.9976384815946835,0.8570349832988174,0.899082692023584,0.6983766233766233,0.9166591331412031,0.5804169544037051,,,240,7,1.0,100.0,5,ungrouped
2026-05-21 00:00:00+00:00,2026-05-28 00:00:00+00:00,2025-09-23 00:00:00+00:00,2382,3976,,0.9362085487770953,0.9976600862997564,0.7233148884984429,0.9751020084775978,0.8045995670995671,0.9685304894858225,0.5827261213668321,,,240,7,1.0,100.0,5,ungrouped
2026-05-28 00:00:00+00:00,2026-06-04 00:00:00+00:00,2025-09-30 00:00:00+00:00,2360,3945,,0.8603796407743317,0.9976517378704651,0.849571248772903,0.92498749328343,0.7982142857142859,0.9719830545891791,0.6002842622603072,,,240,7,1.0,100.0,5,ungrouped
2026-06-04 00:00:00+00:00,2026-06-11 00:00:00+00:00,2025-10-07 00:00:00+00:00,2351,3923,,0.9303089578915328,0.9976313414604331,0.8454652305061443,0.963338073338981,0.8198885573885574,0.9522652274006411,0.6018246967198088,,,240,7,1.0,100.0,5,ungrouped
2026-06-11 00:00:00+00:00,2026-06-18 00:00:00+00:00,2025-10-14 00:00:00+00:00,2325,3872,,0.9446362623729954,0.9976557946001892,0.8637565123847879,0.9721648655171489,0.8590197340197341,0.9672242313273373,0.5852116834928424,,,240,7,1.0,100.0,5,ungrouped
2026-06-18 00:00:00+00:00,2026-06-25 00:00:00+00:00,2025-10-21 00:00:00+00:00,2279,3801,,0.9151032459420185,0.9976524073003155,0.8925967025360516,0.9671558696117672,0.8857250107250106,0.9754818170066539,0.6008472571865013,,,240,7,1.0,100.0,5,ungrouped
2026-06-25 00:00:00+00:00,2026-07-01 00:00:00+00:00,2025-10-28 00:00:00+00:00,2263,3741,,0.8947482431483943,0.9976624310938753,0.8825009754378711,0.9414496519361657,0.7824074074074073,0.9681780819160736,0.615938801699598,,,240,7,1.0,100.0,5,ungrouped
2025-08-14 00:00:00+00:00,2025-08-21 00:00:00+00:00,2024-12-17 00:00:00+00:00,1552,3446,,0.9727127131098707,0.9839741646446618,0.9274986558659799,0.9782103014478993,0.8899954212454213,0.9807688759358654,,,,240,7,1.0,100.0,10,ungrouped
2025-08-21 00:00:00+00:00,2025-08-28 00:00:00+00:00,2024-12-24 00:00:00+00:00,1549,3428,,0.9613419726967601,0.986161374929109,0.8100062155635347,0.9130565207609429,0.851304945054945,0.9709200664979464,,,,240,7,1.0,100.0,10,ungrouped
2025-08-28 00:00:00+00:00,2025-09-04 00:00:00+00:00,2024-12-31 00:00:00+00:00,1560,3481,,0.9820757108667889,0.9864417675080365,0.8932120779289214,0.9769157142052812,0.9051053113553112,0.9759367823003497,,,,240,7,1.0,100.0,10,ungrouped
2025-09-04 00:00:00+00:00,2025-09-11 00:00:00+00:00,2025-01-07 00:00:00+00:00,1564,3497,,0.9138899488630318,0.986733055992444,0.9116353237711271,0.9800256826042536,0.8987522893772893,0.9848577869710681,0.0956278312184375,,,240,7,1.0,100.0,10,ungrouped
2025-09-11 00:00:00+00:00,2025-09-18 00:00:00+00:00,2025-01-14 00:00:00+00:00,1573,3513,,0.5658814871620089,0.987347532278689,0.8615907039716602,0.9477662797890521,0.8129578754578753,0.8684639087623979,0.12379695752918944,,,240,7,1.0,100.0,10,ungrouped
2025-09-18 00:00:00+00:00,2025-09-25 00:00:00+00:00,2025-01-21 00:00:00+00:00,1588,3576,,0.38718552561574715,0.9871840380535521,0.7596626227752049,0.9215940916071913,0.834878663003663,0.686632343711218,0.17660728446240895,,,240,7,1.0,100.0,10,ungrouped
2025-09-25 00:00:00+00:00,2025-10-02 00:00:00+00:00,2025-01-28 00:00:00+00:00,1609,3627,,0.9365483607297121,0.9871590419098651,0.8143750537124994,0.934274366308086,0.836881868131868,0.8513523827902466,0.2067985762776479,,,240,7,1.0,100.0,10,ungrouped
2025-10-02 00:00:00+00:00,2025-10-09 00:00:00+00:00,2025-02-04 00:00:00+00:00,1638,3642,,0.881119493135822,0.986991383982573,0.9036145065888265,0.958063426534059,0.858259201116344,0.9199921051369654,0.22050120082557667,,,240,7,1.0,100.0,10,ungrouped
2025-10-09 00:00:00+00:00,2025-10-16 00:00:00+00:00,2025-02-11 00:00:00+00:00,1637,3685,,0.8687302566200144,0.9870497786572394,0.8405756157480114,0.9252537416136246,0.7559523809523809,0.8694910012829029,0.22399225170937934,,,240,7,1.0,100.0,10,ungrouped
2025-10-16 00:00:00+00:00,2025-10-23 00:00:00+00:00,2025-02-18 00:00:00+00:00,1643,3719,,0.8280609367351385,0.983286196799396,0.9234886604225617,0.9643632793851658,0.8277777777777777,0.8536981542096876,0.2335342343852693,,,240,7,1.0,100.0,10,ungrouped
2025-10-23 00:00:00+00:00,2025-10-30 00:00:00+00:00,2025-02-25 00:00:00+00:00,1644,3754,,0.8835886759618619,0.9832369325698468,0.8741822479995465,0.9266834315610816,0.7901927437641725,0.8895546620434988,0.2460786439765159,,,240,7,1.0,100.0,10,ungrouped
2025-10-30 00:00:00+00:00,2025-11-06 00:00:00+00:00,2025-03-04 00:00:00+00:00,1660,3797,,0.8644539248602114,0.9832043546747726,0.8058102450582738,0.9308718845012471,0.6663265306122449,0.8892860989388757,0.26067369684548347,,,240,7,1.0,100.0,10,ungrouped
